Crop,State,District,Yield,Area,CSensitivity,Total_Harvest_Area,Cost,Calorie,MSP,Harvest Price,Profit_MSP,Profit_HP,Procurement,Profit
rice,15,Mathura,2.019758555,3.7087,-21.26724997,28.3991,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Mathura,0.892362546,0.0281,-10.20899991,28.3991,945,334,2450,1400.184923,1505,455.1849232,0,455.1849232
fng,15,Meerut,NA,0,-6.311066694,9.00E-04,973,320,2897,1876.057288,1924,903.0572878,0,903.0572878
mze,15,Meerut,NA,0,-9.160921034,9.00E-04,625,334,1700,1524.171883,1075,899.1718834,0,899.1718834
prl,15,Meerut,1.060784875,1.00E-04,-6.311066694,9.00E-04,409,348,1950,1290.277033,1541,881.277033,0,881.277033
rice,15,Meerut,1.856049278,3.00E-04,-20.88384614,9.00E-04,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Meerut,0.496167892,5.00E-04,-8.225833515,9.00E-04,945,334,2450,1598.536404,1505,653.5364041,0,653.5364041
fng,15,Mirzapur,NA,0,-3.6596,48.8057,973,320,2897,1745.503292,1924,772.5032917,0,772.5032917
mze,15,Mirzapur,0.732090581,9.3833,-4.440300766,48.8057,625,334,1700,1063.897594,1075,438.8975941,0,438.8975941
prl,15,Mirzapur,1.165176413,5.8081,-3.6596,48.8057,409,348,1950,1093.791132,1541,684.7911317,0,684.7911317
rice,15,Mirzapur,1.504564647,30.0163,-15.80592591,48.8057,672,356,1750,2260.807855,1078,1588.807855,1,1078
srgk,15,Mirzapur,1.093496053,3.598,-4.207368444,48.8057,945,334,2450,1152.482531,1505,207.4825312,0,207.4825312
fng,15,Moradabad,NA,0,-5.226666646,38.4195,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Moradabad,1.071743572,0.7908,-6.053235306,38.4195,625,334,1700,1298.341805,1075,673.3418055,0,673.3418055
prl,15,Moradabad,1.156308618,25.2449,-5.226666646,38.4195,409,348,1950,1021.606443,1541,612.606443,0,612.606443
rice,15,Moradabad,1.808313979,12.271,-17.34142857,38.4195,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Moradabad,0.845078069,0.1128,-5.429999828,38.4195,945,334,2450,1406.845812,1505,461.8458117,0,461.8458117
fng,15,Muzaffarnagar,NA,0,-5.75,0.0376,973,320,2897,1570.085393,1924,597.0853931,0,597.0853931
mze,15,Muzaffarnagar,1.052971419,0.0019,NA,0.0376,625,334,1700,1674.008275,1075,1049.008275,0,1049.008275
prl,15,Muzaffarnagar,NA,0,-5.75,0.0376,409,348,1950,1435.347826,1541,1026.347826,0,1026.347826
rice,15,Muzaffarnagar,1.9761646,0.0357,-17.74188675,0.0376,672,356,1750,1981.790282,1078,1309.790282,1,1078
srgk,15,Muzaffarnagar,NA,0,NA,0.0376,945,334,2450,1768.597002,1505,823.5970017,0,823.5970017
fng,15,Naini Tal,1.393347291,1.693,-4.550000191,6.265,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Naini Tal,1.60093234,3.187,-3.642857177,6.265,625,334,1700,1339.603267,1075,714.6032675,0,714.6032675
prl,15,Naini Tal,NA,0,-4.550000191,6.265,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Naini Tal,2.281550152,1.385,-14.42797751,6.265,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Naini Tal,NA,0,-5.110000134,6.265,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Pauri Garhwal,1.221985178,16.15,NA,26.401,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Pauri Garhwal,0.848030893,1.296,-3.928461533,26.401,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Pauri Garhwal,NA,0,NA,26.401,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Pauri Garhwal,0.996243968,8.955,-14.28549994,26.401,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Pauri Garhwal,NA,0,NA,26.401,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Pilibhit,NA,0,-4.46999979,14.5965,973,320,2897,1699.610872,1924,726.6108718,0,726.6108718
mze,15,Pilibhit,1.578253289,0.1119,-3.32807694,14.5965,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Pilibhit,1.322222222,0.0029,-4.46999979,14.5965,409,348,1950,1669.177993,1541,1260.177993,0,1260.177993
rice,15,Pilibhit,2.213792748,14.4804,-10.28612248,14.5965,672,356,1750,1707.634574,1078,1035.634574,1,1078
srgk,15,Pilibhit,1,0.0013,-4.71999979,14.5965,945,334,2450,1677.884956,1505,732.8849557,0,732.8849557
fng,15,Pithoragarh,1.474661482,9.536,NA,28.102,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Pithoragarh,1.049342585,2.862,-3.527499962,28.102,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Pithoragarh,NA,0,NA,28.102,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Pithoragarh,1.236889325,15.704,-13.23765955,28.102,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Pithoragarh,NA,0,NA,28.102,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Pratapgarh,NA,0,-3.491224493,8.8993,973,320,2897,1994.081312,1924,1021.081312,0,1021.081312
mze,15,Pratapgarh,1.237650835,0.4068,-2.73333334,8.8993,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Pratapgarh,0.75262051,6.2596,-3.491224493,8.8993,409,348,1950,1053.279785,1541,644.2797848,0,644.2797848
rice,15,Pratapgarh,1.567249245,0.2232,-16.02857146,8.8993,672,356,1750,1676.212899,1078,1004.212899,1,1078
srgk,15,Pratapgarh,1.272201417,2.0097,-3.772244935,8.8993,945,334,2450,1026.467631,1505,81.4676312,0,81.4676312
fng,15,Rae Bareli,NA,0,-3.488305068,12.8821,973,320,2897,1363.203311,1924,390.2033111,0,390.2033111
mze,15,Rae Bareli,1.213483936,0.053,-3.143199992,12.8821,625,334,1700,1430.808324,1075,805.8083238,0,805.8083238
prl,15,Rae Bareli,1.061482033,0.7265,-3.488305068,12.8821,409,348,1950,1093.278827,1541,684.278827,0,684.278827
rice,15,Rae Bareli,1.791142971,6.5034,-10.53881356,12.8821,672,356,1750,1878.891071,1078,1206.891071,1,1078
srgk,15,Rae Bareli,0.854600245,5.5992,-3.515254235,12.8821,945,334,2450,1302.175348,1505,357.1753481,0,357.1753481
fng,15,Rampur,NA,0,-5.024242416,8.8665,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Rampur,1.267800846,0.0423,-4.153809547,8.8665,625,334,1700,1413.139362,1075,788.1393618,0,788.1393618
prl,15,Rampur,1.377054062,1.1972,-5.024242416,8.8665,409,348,1950,1225.752481,1541,816.7524811,0,816.7524811
rice,15,Rampur,1.782500208,7.1628,-13.08558823,8.8665,672,356,1750,1930.341719,1078,1258.341719,1,1078
srgk,15,Rampur,0.814038324,0.4642,-5.126562521,8.8665,945,334,2450,1526.352425,1505,581.3524255,0,581.3524255
fng,15,Saharanpur,NA,0,-7.570000172,5.5017,973,320,2897,1880.408048,1924,907.4080477,0,907.4080477
mze,15,Saharanpur,1.305935127,5.0201,-9.319999695,5.5017,625,334,1700,1116.165125,1075,491.1651251,0,491.1651251
prl,15,Saharanpur,1,1.00E-04,-7.570000172,5.5017,409,348,1950,1111.111013,1541,702.1110131,0,702.1110131
rice,15,Saharanpur,1.83289082,0.4815,-16.47172412,5.5017,672,356,1750,1688.114588,1078,1016.114588,1,1078
srgk,15,Saharanpur,NA,0,NA,5.5017,945,334,2450,1361.920406,1505,416.9204062,0,416.9204062
fng,15,Shahjahanpur,NA,0,-4.203559326,9.9183,973,320,2897,1674.983386,1924,701.9833863,0,701.9833863
mze,15,Shahjahanpur,1.394975549,1.1938,-3.473050857,9.9183,625,334,1700,1990.405022,1075,1365.405022,0,1365.405022
prl,15,Shahjahanpur,1.046456854,2.2691,-4.203559326,9.9183,409,348,1950,1149.875058,1541,740.8750579,0,740.8750579
rice,15,Shahjahanpur,2.016458533,5.6741,-9.978305122,9.9183,672,356,1750,1644.791223,1078,972.7912235,1,1078
srgk,15,Shahjahanpur,0.918138885,0.7813,-4.442881354,9.9183,945,334,2450,1829.682641,1505,884.6826407,0,884.6826407
fng,15,Sitapur,NA,0,-3.213896101,31.1159,973,320,2897,1674.983386,1924,701.9833863,0,701.9833863
mze,15,Sitapur,0.754505943,8.0363,-2.59675325,31.1159,625,334,1700,1129.76697,1075,504.7669703,0,504.7669703
prl,15,Sitapur,0.75328945,2.1172,-3.213896101,31.1159,409,348,1950,1193.96724,1541,784.9672402,0,784.9672402
rice,15,Sitapur,1.60110621,18.0897,-7.389480541,31.1159,672,356,1750,1730.202284,1078,1058.202284,1,1078
srgk,15,Sitapur,0.974156459,2.8727,-3.343246785,31.1159,945,334,2450,1230.666566,1505,285.6665662,0,285.6665662
fng,15,Sultanpur,NA,0,-3.243913039,11.4748,973,320,2897,1659.896295,1924,686.8962947,0,686.8962947
mze,15,Sultanpur,1.143116479,2.6611,-2.623636376,11.4748,625,334,1700,1116.179238,1075,491.1792379,0,491.1792379
prl,15,Sultanpur,1.526350886,0.1896,-3.243913039,11.4748,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Sultanpur,1.804242029,4.1636,-11.76946427,11.4748,672,356,1750,1319.47616,1078,647.4761595,1,1078
srgk,15,Sultanpur,0.789302143,4.4605,-3.398727287,11.4748,945,334,2450,1124.129344,1505,179.1293444,0,179.1293444
fng,15,Tehri Garhwal,1.415429368,8.873,NA,13.542,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Tehri Garhwal,1.212893716,1.108,-4.308095262,13.542,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Tehri Garhwal,NA,0,NA,13.542,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Tehri Garhwal,1.322063476,3.561,-13.54666662,13.542,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Tehri Garhwal,NA,0,NA,13.542,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Unnao,NA,0,-3.434262299,26.5138,973,320,2897,1596.842229,1924,623.842229,0,623.842229
mze,15,Unnao,1.078328716,18.6034,-3.227540974,26.5138,625,334,1700,1043.638643,1075,418.6386425,0,418.6386425
prl,15,Unnao,1.031355127,0.7515,-3.434262299,26.5138,409,348,1950,1230.899885,1541,821.8998849,0,821.8998849
rice,15,Unnao,1.503594415,4.2881,-9.901147577,26.5138,672,356,1750,1793.045635,1078,1121.045635,1,1078
srgk,15,Unnao,1.056766616,2.8708,-3.58114755,26.5138,945,334,2450,1263.967672,1505,318.9676715,0,318.9676715
fng,15,Uttarkashi,1.695591188,3.722,NA,7.584,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,15,Uttarkashi,1.220751388,0.279,-4.632666715,7.584,625,334,1700,1389.079775,1075,764.0797754,0,764.0797754
prl,15,Uttarkashi,NA,0,NA,7.584,409,348,1950,1455.979082,1541,1046.979082,0,1046.979082
rice,15,Uttarkashi,1.477312121,3.583,-11.23579706,7.584,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Uttarkashi,NA,0,NA,7.584,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,15,Varanasi,NA,0,-3.540298519,15.5516,973,320,2897,1555.777895,1924,582.7778953,0,582.7778953
mze,15,Varanasi,1.243290715,1.8961,-4.771578958,15.5516,625,334,1700,1347.097658,1075,722.0976579,0,722.0976579
prl,15,Varanasi,1.178460194,10.9425,-3.540298519,15.5516,409,348,1950,1688.11594,1541,1279.11594,0,1279.11594
rice,15,Varanasi,1.873481717,0.0429,-15.41138447,15.5516,672,356,1750,2345.923521,1078,1673.923521,1,1078
srgk,15,Varanasi,1.177258635,2.6701,-3.771272763,15.5516,945,334,2450,1641.945083,1505,696.9450828,0,696.9450828
fng,16,24 Paraganas,NA,0,NA,387.737,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,24 Paraganas,2.195849509,0.247,-2.450471694,387.737,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,24 Paraganas,NA,0,NA,387.737,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,24 Paraganas,2.39235182,387.49,-8.55144142,387.737,724,356,1750,2219.607767,1026,1495.607767,1,1026
srgk,16,24 Paraganas,NA,0,NA,387.737,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Bankura,NA,0,-3.104255321,214.9321,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Bankura,2.177092766,0.2205,-2.705333336,214.9321,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Bankura,1,0.001,-3.104255321,214.9321,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Bankura,2.762104701,214.7106,-7.750689633,214.9321,724,356,1750,2174.649492,1026,1450.649492,1,1026
srgk,16,Bankura,NA,0,-3.410000086,214.9321,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Barddhaman,NA,0,NA,377.5651,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Barddhaman,2.357554397,0.2368,-2.330238105,377.5651,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Barddhaman,NA,0,NA,377.5651,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Barddhaman,2.959847147,377.3283,-9.838915664,377.5651,724,356,1750,2371.590438,1026,1647.590438,1,1026
srgk,16,Barddhaman,NA,0,-2.690000057,377.5651,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Birbhum,NA,0,NA,216.7084,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Birbhum,1.500506682,0.2278,-2.406271183,216.7084,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Birbhum,NA,0,NA,216.7084,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Birbhum,2.984451121,216.4806,-8.280714273,216.7084,724,356,1750,2592.307617,1026,1868.307617,1,1026
srgk,16,Birbhum,NA,0,NA,216.7084,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Darjiling,1.157749915,5.2963,NA,33.9659,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Darjiling,2.45106114,9.3718,-3.318461565,33.9659,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Darjiling,NA,0,NA,33.9659,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Darjiling,2.153939,19.2978,-9.19750001,33.9659,724,356,1750,2114.327177,1026,1390.327177,1,1026
srgk,16,Darjiling,NA,0,NA,33.9659,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Haora,NA,0,NA,68.6991,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Haora,1.136200717,0.0553,NA,68.6991,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Haora,NA,0,NA,68.6991,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Haora,2.083665126,68.6438,-8.548125029,68.6991,724,356,1750,2954.50585,1026,2230.50585,1,1026
srgk,16,Haora,NA,0,NA,68.6991,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Hugli,NA,0,NA,177.7598,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Hugli,2.41552629,0.1467,NA,177.7598,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Hugli,NA,0,NA,177.7598,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Hugli,2.895440527,177.6131,-8.712051282,177.7598,724,356,1750,2410.498053,1026,1686.498053,1,1026
srgk,16,Hugli,NA,0,-1.690000057,177.7598,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Jalpaiguri,0.834230504,0.121,NA,145.206,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Jalpaiguri,2.396614349,7.333,-2.566197185,145.206,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Jalpaiguri,NA,0,NA,145.206,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Jalpaiguri,1.878269354,137.752,-9.400649362,145.206,724,356,1750,2601.114234,1026,1877.114234,1,1026
srgk,16,Jalpaiguri,NA,0,NA,145.206,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Kochbihar,0.33125,0.025,NA,171.8762,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Kochbihar,5.836019209,5.316,-1.529999971,171.8762,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Kochbihar,NA,0,NA,171.8762,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Kochbihar,1.979342751,166.5352,-8.918604612,171.8762,724,356,1750,2333.648764,1026,1609.648764,1,1026
srgk,16,Kochbihar,NA,0,NA,171.8762,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Maldah,NA,0,NA,121.1076,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Maldah,2.263306154,6.5286,-1.757446812,121.1076,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Maldah,NA,0,NA,121.1076,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Maldah,3.039219156,114.579,-9.91222212,121.1076,724,356,1750,2774.320207,1026,2050.320207,1,1026
srgk,16,Maldah,NA,0,-2.059999943,121.1076,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Midnapore,NA,0,NA,653.7013,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Midnapore,2.32915582,0.5549,-2.7352941,653.7013,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Midnapore,0.392405063,0.0079,NA,653.7013,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Midnapore,2.562934991,653.1385,-9.469375023,653.7013,724,356,1750,2210.298023,1026,1486.298023,1,1026
srgk,16,Midnapore,NA,0,NA,653.7013,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Murshidabad,NA,0,NA,225.2482,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Murshidabad,4.646996886,2.6784,NA,225.2482,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Murshidabad,NA,0,NA,225.2482,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Murshidabad,2.772938521,222.1303,-10.95607146,225.2482,724,356,1750,2463.134644,1026,1739.134644,1,1026
srgk,16,Murshidabad,0.434086976,0.4395,NA,225.2482,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Nadia,NA,0,NA,151.3597,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Nadia,2.495019743,1.8676,-2.00999999,151.3597,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Nadia,NA,0,NA,151.3597,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Nadia,2.820851583,149.4911,-11.37734698,151.3597,724,356,1750,2567.355453,1026,1843.355453,1,1026
srgk,16,Nadia,0.7,0.001,-2.376249994,151.3597,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,Puruliya,0.334134616,0.0422,-3.466962054,163.0418,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,Puruliya,1.497180934,4.5333,-2.996625003,163.0418,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,Puruliya,0.355555555,0.017,-3.466962054,163.0418,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,Puruliya,2.366768444,158.4393,-6.515625036,163.0418,724,356,1750,2446.610588,1026,1722.610588,1,1026
srgk,16,Puruliya,0.313888889,0.01,-3.841624996,163.0418,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
fng,16,West Dinajpur,0.948135566,0.322,NA,286.2011,973,320,2897,2029.846405,1924,1056.846405,0,1056.846405
mze,16,West Dinajpur,5.427853028,14.4409,-1.551785716,286.2011,704,334,1700,1389.079775,996,685.0797754,0,685.0797754
prl,16,West Dinajpur,NA,0,NA,286.2011,695,348,1950,1455.979082,1255,760.9790816,0,760.9790816
rice,16,West Dinajpur,2.479054496,271.4382,-8.949642846,286.2011,724,356,1750,2106.874508,1026,1382.874508,1,1026
srgk,16,West Dinajpur,NA,0,-1.99000001,286.2011,945,334,2450,1767.399704,1505,822.3997035,0,822.3997035
